qid,p31,has_kkwiki,relation_group,coverage_status
Q2550757,Q2643128,1,P17+P131,covered
Q2550775,Q2643128,1,P17+P131,covered
Q2550784,Q2643128,1,P17+P131,covered
Q2550792,Q2643128,1,P17+P131,covered
Q2550803,Q2643128,1,P17+P131,covered
Q2554467,Q2643128,1,P17+P131,covered
Q2554476,Q2643128,1,P17+P131,covered
Q2554498,Q2643128,1,P17+P131,covered
Q2554534,Q2643128,1,P17+P131,covered
Q2556235,Q2643128,1,P17+P131,covered
Q2556261,Q2643128,1,P17+P131,covered
Q2655709,Q476028,1,P17_only,covered
Q2662994,Q6979593,1,P17_only,covered
Q2664367,Q2643128,1,P17+P131,covered
Q2726370,Q2643128,1,P17+P131,covered
Q2726381,Q2643128,1,P17+P131,covered
Q2736622,Q2643128,1,P17+P131,covered
Q2736634,Q2643128,1,P17+P131,covered
Q2736638,Q2643128,1,P17+P131,covered
Q2736676,Q2643128,1,P17+P131,covered
Q2737276,Q2643128,1,P17+P131,covered
Q2737280,Q2643128,1,P17+P131,covered
Q2737283,Q2643128,1,P17+P131,covered
Q2737292,Q2643128,1,P17+P131,covered
Q2737298,Q2643128,1,P17+P131,covered
Q2737304,Q2643128,1,P17+P131,covered
Q3259788,Q130212458,1,P17+P131,covered
Q3496998,Q476028,1,P17_only,covered
Q3680713,Q847017,1,P17_only,covered
Q3906292,Q13406463,1,P17_only,covered
Q4059104,Q476028,1,P17_only,covered
Q4060128,Q476028,1,P17_only,covered
Q4108583,Q130212458,1,P17+P131,covered
Q4155890,Q751876,1,P17+P131,covered
Q4178342,Q7210356,1,P17_only,covered
Q4178632,Q486972,1,P17+P131,covered
Q4178632,Q130212458,1,P17+P131,covered
Q4208716,Q476028,1,P17_only,covered
Q4213691,Q3918,1,P17+P131,covered
Q4231510,Q32766,1,P17_only,covered
Q4255508,Q476028,1,P17_only,covered
Q4437635,Q13406463,1,P17_only,covered
Q4442183,Q130108094,1,P17+P131,covered
Q4446247,Q27020041,1,P17_only,covered
Q4446248,Q27020041,1,P17_only,covered
Q4502972,Q476028,1,P17_only,covered
Q4529408,Q133311,1,P17_only,covered
Q4736523,Q476028,1,P17_only,covered
Q4736540,Q476028,1,P17_only,covered
Q5424828,Q476028,1,P17_only,covered
Q12530053,Q476028,1,P17_only,covered
Q12530182,Q476028,1,P17_only,covered
Q12542405,Q476028,1,P17_only,covered
Q12543150,Q476028,1,P17_only,covered
Q12545549,Q476028,1,P17_only,covered
Q12548543,Q94579592,1,P17_only,covered
Q12549965,Q130212458,1,P17+P131,covered
Q12557635,Q8502,1,P17_only,covered
Q12570816,Q7075,1,P17_only,covered
Q16272530,Q130212458,1,P17+P131,covered
Q16273923,Q130212458,1,P17+P131,covered
Q16431362,Q476028,1,P17_only,covered
Q16431362,Q2412834,1,P17_only,covered
Q16433522,Q6881511,1,P17_only,covered
Q16433624,Q94579592,1,P17_only,covered
Q16651870,Q129675946,1,P17+P131,covered
Q16669504,Q130212458,1,P17+P131,covered
Q16686348,Q486972,1,P17+P131,covered
Q16686348,Q130212458,1,P17+P131,covered
Q16710106,Q130212458,1,P17+P131,covered
Q16710586,Q130212458,1,P17+P131,covered
Q19984068,Q15072596,1,P131_only,covered
Q19984068,Q130212458,1,P131_only,covered
Q25514691,Q5737,1,P17+P131,covered
Q124653,Q4022,1,P17+P131,covered
Q177477,Q194188,1,P17+P131,covered
Q177477,Q734818,1,P17+P131,covered
Q177477,Q139591396,1,P17+P131,covered
Q211529,Q8502,1,P17+P131,covered
Q444958,Q46831,1,P17+P131,covered
Q524206,Q4022,1,P17+P131,covered
Q524206,Q573344,1,P17+P131,covered
Q537283,Q2990963,1,P17_only,covered
Q634401,Q46831,1,P17+P131,covered
Q665548,Q46831,1,P17_only,covered
Q665548,Q1061151,1,P17_only,covered
Q746559,Q1154710,1,P17+P131,covered
Q753744,Q486972,1,P17+P131,covered
Q753744,Q130212458,1,P17+P131,covered
Q769071,Q185113,1,P17+P131,covered
Q841137,Q57598,1,P17_only,covered
Q841137,Q1197685,1,P17_only,covered
Q841137,Q1445650,1,P17_only,covered
Q913329,Q75520,1,P17+P131,covered
Q913329,Q55075651,1,P17+P131,covered
Q1046145,Q13406463,1,P17_only,covered
Q1046261,Q46831,1,P17+P131,covered
Q1047817,Q130212458,1,P17+P131,covered
Q1070248,Q23397,1,P17+P131,covered
Q1116019,Q8502,1,P17_only,covered
Q1116019,Q46831,1,P17_only,covered
Q1210359,Q51031626,1,P17_only,covered
Q1280576,Q8502,1,P17_only,covered
Q1280576,Q46831,1,P17_only,covered
Q1474188,Q34763,1,P17+P131,covered
Q1665441,Q1181413,1,P17+P131,covered
Q2216473,Q34763,1,P17+P131,covered
Q2216473,Q1434274,1,P17+P131,covered
Q2216473,Q52103661,1,P17+P131,covered
Q2992199,Q46831,1,P17+P131,covered
Q4092255,Q23397,1,P17+P131,covered
Q4200133,Q8502,1,P17+P131,covered
Q4213680,Q2385804,1,P17+P131,covered
Q4213688,Q2385804,1,P17+P131,covered
Q4213693,Q33506,1,P17+P131,covered
Q5092054,Q23397,1,P17+P131,covered
Q7505032,Q3240715,1,P17_only,covered
Q12528524,Q129675946,1,P17+P131,covered
Q12530520,Q4022,1,P17_only,covered
Q12530524,Q57831,1,P17+P131,covered
Q12530525,Q1708422,1,P17_only,covered
Q12532191,Q46831,1,P17+P131,covered
Q12533039,Q34763,1,P17_only,covered
Q12533900,Q839954,1,P17_only,covered
Q12538479,Q8502,1,P17_only,covered
Q12541937,Q46831,1,P131_only,covered
Q12546846,Q8502,1,P17+P131,covered
Q12547115,Q32815,1,P17+P131,covered
Q12561323,Q23397,1,P17_only,covered
Q12562919,Q39614,1,P17+P131,covered
Q12562919,Q4989906,1,P17+P131,covered
Q12565350,Q33506,1,P17_only,covered
Q12567934,Q16970,1,P17+P131,covered
Q12570072,Q8502,1,P17_only,covered
Q12572319,Q1364157,1,P17+P131,covered
Q12572977,Q3742928,1,P17_only,covered
Q12574800,Q33506,1,P17_only,covered
Q12575487,Q130212458,1,P17+P131,covered
Q12578846,Q130212458,1,P17+P131,covered
Q16431462,Q23397,1,P17_only,covered
Q16431861,Q32815,1,P17_only,covered
Q16432114,Q8502,1,P17+P131,covered
Q16432114,Q46831,1,P17+P131,covered
Q16432178,Q486972,1,P17_only,covered
Q16432178,Q130212458,1,P17_only,covered
Q16432895,Q8502,1,P17+P131,covered
Q16433181,Q162875,1,P17+P131,covered
Q16433528,Q2087181,1,P17+P131,covered
Q16434669,Q3329412,1,P17_only,covered
Q16648877,Q129675946,1,P17+P131,covered
Q16678386,Q33506,1,P17_only,covered
Q16694762,Q129675946,1,P17+P131,covered
Q115060443,Q200141,1,P17+P131,covered
Q12544006,Q130212458,1,P131_only,covered
Q12572483,Q2085381,1,P17_only,covered
Q12575495,Q23397,1,P17_only,covered
Q12575496,Q15104915,1,P17_only,covered
Q12575498,Q130212458,1,P17+P131,covered
Q16431481,Q4022,1,P17_only,covered
Q27354381,Q130212458,1,P17+P131,covered
Q12529107,Q7315155,1,P17+P131,covered
Q12547275,Q15104915,1,P17+P131,covered
Q12575513,Q532,1,P17+P131,covered
Q18399294,Q130212458,1,P17+P131,covered
Q25530487,Q162875,1,P17_only,covered
Q2641425,Q13406463,1,P17_only,covered
Q4201463,Q65583700,1,P131_only,covered
Q12074569,Q31855,1,P17+P131,covered
Q12546577,Q13226383,1,P17+P131,covered
Q16433305,Q4022,1,P17+P131,covered
Q16434048,Q839954,1,P17_only,covered
Q27430538,Q12284,1,P17+P131,covered
Q4523462,Q486972,1,P17+P131,covered
Q4523462,Q130212458,1,P17+P131,covered
Q4173607,Q130212458,1,P17+P131,covered
Q7178914,Q42195,1,P17+P131,covered
Q7178914,Q65007262,1,P17+P131,covered
Q12529805,Q57831,1,P17+P131,covered
Q12529963,Q486972,1,P17_only,covered
Q12529963,Q130212458,1,P17_only,covered
Q12543110,Q200141,1,P17_only,covered
Q12543147,Q7075,1,P17_only,covered
Q12547605,Q34379419,1,P17_only,covered
Q16432869,Q486972,1,P17_only,covered
Q16432869,Q130212458,1,P17_only,covered
Q16641105,Q3329412,1,P131_only,covered
Q16655668,Q163740,1,P17+P131,covered
Q16655668,Q13226383,1,P17+P131,covered
Q752122,Q31855,1,P17+P131,covered
Q4287774,Q3918,1,P17+P131,covered
Q12527803,Q8502,1,P17_only,covered
Q12539396,Q23397,1,P17_only,covered
Q12539460,Q98929991,1,P17+P131,covered
Q12547704,Q4022,1,P17_only,covered
Q12547708,Q8502,1,P17_only,covered
Q12547709,Q8502,1,P17_only,covered
Q12547712,Q8502,1,P17_only,covered
Q12547718,Q23397,1,P17_only,covered
Q12547721,Q8502,1,P17_only,covered
Q12547729,Q8502,1,P17_only,covered
Q12547738,Q8502,1,P17_only,covered
Q12547743,Q43483,1,P17+P131,covered
Q12547819,Q15104915,1,P17_only,covered
Q12547930,Q4022,1,P17_only,covered
Q12550464,Q124714,1,P17_only,covered
Q12575551,Q162875,1,P17+P131,covered
Q16432741,Q34379419,1,P17_only,covered
Q16656150,Q130212458,1,P17+P131,covered
Q20484186,Q2484195,1,P17+P131,covered
Q20485926,Q839954,1,P17+P131,covered
Q27354743,Q2042028,1,P17_only,covered
Q27358237,Q23397,1,P17_only,covered
Q55833312,Q4022,1,P17_only,covered
Q1005407,Q107425,1,P17+P131,covered
Q4045610,Q167270,1,P17_only,covered
Q4227185,Q486972,1,P17+P131,covered
Q4227185,Q130212458,1,P17+P131,covered
Q12539613,Q35666,1,P17+P131,covered
Q12547971,Q8502,1,P17_only,covered
Q12547976,Q35666,1,P17+P131,covered
Q12576166,Q23397,1,P17+P131,covered
Q136126371,Q486972,1,P17+P131,covered
Q136126371,Q130212458,1,P17+P131,covered
Q4208084,Q74817647,1,P17_only,covered
Q12539626,Q8502,1,P17_only,covered
Q12540907,Q55488,1,P131_only,covered
Q12546968,Q2593777,1,P17+P131,covered
Q12560065,Q33506,1,P17+P131,covered
Q12575759,Q211748,1,P17_only,covered
Q12576180,Q130212458,1,P17+P131,covered
Q13645613,Q130212458,1,P17+P131,covered
Q13645691,Q130212458,1,P17+P131,covered
Q13648437,Q130212458,1,P17+P131,covered
Q13649850,Q130212458,1,P17+P131,covered
Q357262,Q7278,1,P17_only,covered
Q422091,Q47913,1,P17_only,covered
Q649715,Q891723,1,P17_only,covered
Q649715,Q4830453,1,P17_only,covered
Q1046084,Q7278,1,P17_only,covered
Q1046186,Q22687,1,P17_only,covered
Q1046186,Q891723,1,P17_only,covered
Q1046186,Q4830453,1,P17_only,covered
Q1046186,Q6881511,1,P17_only,covered
Q1046210,Q7278,1,P17_only,covered
Q1168179,Q22687,1,P17_only,covered
Q1168179,Q4830453,1,P17_only,covered
Q1168179,Q6881511,1,P17_only,covered
Q1186246,Q7278,1,P17_only,covered
Q4059229,Q3918,1,P17+P131,covered
Q4059229,Q43229,1,P17+P131,covered
Q4059229,Q2385804,1,P17+P131,covered
Q4059229,Q16710068,1,P17+P131,covered
Q4736147,Q7278,1,P17_only,covered
Q12576186,Q15104915,1,P17_only,covered
Q5350589,Q11032,1,P17_only,covered
Q5350589,Q43229,1,P17_only,covered
Q13646536,Q123705,1,P17+P131,covered
Q13646536,Q22674925,1,P17+P131,covered
Q1508995,Q130212458,1,P17+P131,covered
Q13550814,Q130212458,1,P131_only,covered
Q41215,Q130212458,1,P17+P131,covered
Q304797,Q33506,1,P17+P131,covered
Q3920366,Q486972,1,P17+P131,covered
Q3920366,Q130212458,1,P17+P131,covered
Q4054343,Q39614,1,P17_only,covered
Q4054343,Q200141,1,P17_only,covered
Q4054780,Q54074585,1,P17+P131,covered
Q4343037,Q4989906,1,P17_only,covered
Q4539371,Q130212458,1,P17+P131,covered
Q12526546,Q124734,1,P17_only,covered
Q12572201,Q31855,1,P17+P131,covered
Q12572261,Q130212458,1,P17+P131,covered
Q12572262,Q130212458,1,P17+P131,covered
Q13662801,Q130212458,1,P17+P131,covered
Q15121245,Q130212458,1,P17+P131,covered
Q16431028,Q162875,1,P17+P131,covered
Q16722693,Q130212458,1,P17+P131,covered
Q16723234,Q130212458,1,P17+P131,covered
Q7497211,Q130212458,1,P17+P131,covered
Q12527039,Q486972,1,P17_only,covered
Q12527039,Q130212458,1,P17_only,covered
Q12527348,Q57831,1,P17+P131,covered
Q12527440,Q34379419,1,P17_only,covered
Q12527645,Q46831,1,P17+P131,covered
Q12527753,Q23397,1,P17_only,covered
Q12527753,Q3497768,1,P17_only,covered
Q12531616,Q744099,1,P17_only,covered
Q12531735,Q188025,1,P17+P131,covered
Q12531735,Q9019918,1,P17+P131,covered
Q13415186,Q130212458,1,P131_only,covered
Q18638688,Q124734,1,P17_only,covered
Q19360721,Q8514,1,P17_only,covered
Q25530309,Q34379419,1,P17_only,covered
Q235375,Q130212458,1,P17+P131,covered
Q960515,Q11166728,1,P17+P131,covered
Q1779823,Q3024240,1,P17_only,covered
Q2399553,Q3918,1,P17+P131,covered
Q3312325,Q130212458,1,P17+P131,covered
Q4208080,Q3918,1,P17+P131,covered
Q4273749,Q162875,1,P17+P131,covered
Q12528328,Q839954,1,P17_only,covered
Q12531760,Q8502,1,P17_only,covered
Q12531800,Q486972,1,P17_only,covered
Q12531800,Q130212458,1,P17_only,covered
Q12531853,Q33506,1,P17+P131,covered
Q12531853,Q1595639,1,P17+P131,covered
Q12531863,Q2495862,1,P17_only,covered
Q12532087,Q5737,1,P17_only,covered
Q12532200,Q1371037,1,P17+P131,covered
Q12532257,Q38723,1,P17+P131,covered
Q12532281,Q33506,1,P17_only,covered
Q12532525,Q486972,1,P17_only,covered
Q12532525,Q130212458,1,P17_only,covered
Q16431921,Q486972,1,P17_only,covered
Q16431921,Q130212458,1,P17_only,covered
Q16432005,Q362482,1,P17+P131,covered
Q16432016,Q22667,1,P17_only,covered
Q16433663,Q744099,1,P17_only,covered
Q16533306,Q24354,1,P131_only,covered
Q19886269,Q5737,1,P131_only,covered
Q20754968,Q1601458,1,P17+P131,covered
Q1046094,Q2514025,1,P17+P131,covered
Q1046094,Q130212458,1,P17+P131,covered
Q3344038,Q8171,1,P17_only,covered
Q3448684,Q130212458,1,P17+P131,covered
Q4071096,Q130212458,1,P17+P131,covered
Q4071858,Q486972,1,P17+P131,covered
Q4071858,Q130212458,1,P17+P131,covered
Q10973994,Q486972,1,P17_only,covered
Q10973994,Q130212458,1,P17_only,covered
Q12528596,Q6881511,1,P17_only,covered
Q12528924,Q4989906,1,P17+P131,covered
Q12528928,Q33506,1,P17_only,covered
Q12530084,Q34379419,1,P17_only,covered
Q16272959,Q839954,1,P17+P131,covered
Q16432195,Q8502,1,P17_only,covered
Q16432414,Q4421,1,P17+P131,covered
Q21076218,Q4830453,1,P17_only,covered
Q21076218,Q6881511,1,P17_only,covered
Q21950858,Q57831,1,P17_only,covered
Q12531259,Q130212458,1,P17+P131,covered
Q12578118,Q744099,1,P17_only,covered
Q16433219,Q23397,1,P17_only,covered
Q20098105,Q129882905,1,P17+P131,covered
Q25394577,Q4022,1,P17_only,covered
Q67059615,Q16519632,1,P17_only,covered
Q67059615,Q70363582,1,P17_only,covered
Q1651017,Q130212458,1,P17+P131,covered
Q2877789,Q162875,1,P17+P131,covered
Q4074920,Q130212458,1,P17+P131,covered
Q12532833,Q130212458,1,P17+P131,covered
Q12534354,Q4022,1,P17_only,covered
Q12579273,Q486972,1,P17_only,covered
Q12579273,Q130212458,1,P17_only,covered
Q25386229,Q486972,1,P17_only,covered
Q25386229,Q130212458,1,P17_only,covered
Q38183814,Q23790,1,P17+P131,covered
Q38183814,Q2618174,1,P17+P131,covered
Q38183814,Q112128334,1,P17+P131,covered
Q4076681,Q130212458,1,P17+P131,covered
Q4393608,Q7075,1,P17+P131,covered
Q12532984,Q23397,1,P17_only,covered
Q12533088,Q15104915,1,P17+P131,covered
Q12533626,Q34379419,1,P17_only,covered
Q12533660,Q486972,1,P17_only,covered
Q12533660,Q130212458,1,P17_only,covered
Q60853375,Q33506,1,P17+P131,covered
Q650715,Q130212458,1,P17+P131,covered
Q720404,Q130212458,1,P17+P131,covered
Q4080476,Q162875,1,P17+P131,covered
Q4186452,Q3918,1,P17+P131,covered
Q4476783,Q24354,1,P17+P131,covered
Q12534096,Q24354,1,P17+P131,covered
Q12534096,Q43229,1,P17+P131,covered
Q12534607,Q8502,1,P17_only,covered
Q12534880,Q486972,1,P17_only,covered
Q12534880,Q130212458,1,P17_only,covered
Q12534916,Q839954,1,P17_only,covered
Q16434635,Q46831,1,P17_only,covered
Q16434635,Q28777651,1,P17_only,covered
Q61366992,Q4414032,1,P17+P131,covered
Q25512,Q130212458,1,P17+P131,covered
Q178900,Q34763,1,P17+P131,covered
Q1817026,Q130212458,1,P17+P131,covered
Q4085924,Q5737,1,P17_only,covered
Q4094623,Q130212458,1,P17+P131,covered
Q4738017,Q130212458,1,P17+P131,covered
Q12534964,Q839954,1,P17_only,covered
Q16445833,Q23397,1,P131_only,covered
Q26884606,Q820477,1,P17+P131,covered
Q26884606,Q839954,1,P17+P131,covered
Q25530583,Q839954,1,P17+P131,covered
Q1046946,Q12323,1,P17+P131,covered
Q1046946,Q15911738,1,P17+P131,covered
Q12536514,Q200141,1,P17_only,covered
Q12537123,Q839954,1,P17+P131,covered
Q12537434,Q4443227,1,P17+P131,covered
Q18400941,Q486972,1,P17+P131,covered
Q18400941,Q130212458,1,P17+P131,covered
Q4107910,Q55043,1,P17+P131,covered
Q4134421,Q130212458,1,P17+P131,covered
Q12087936,Q2484195,1,P17+P131,covered
Q18404672,Q486972,1,P17+P131,covered
Q18404672,Q130212458,1,P17+P131,covered
Q25530591,Q131569,1,P17_only,covered
Q4140125,Q2514025,1,P17+P131,covered
Q4140125,Q130212458,1,P17+P131,covered
Q4147885,Q130212458,1,P17+P131,covered
Q13645983,Q130212458,1,P17+P131,covered
Q13651909,Q130212458,1,P17+P131,covered
Q12539585,Q15104915,1,P17_only,covered
Q16641795,Q130212458,1,P131_only,covered
Q20484449,Q4022,1,P17+P131,covered
Q1235605,Q130212458,1,P17+P131,covered
Q1650867,Q130212458,1,P17+P131,covered
Q4158984,Q4022,1,P17+P131,covered
Q12540812,Q162875,1,P131_only,covered
Q12540812,Q15135589,1,P131_only,covered
Q598256,Q4022,1,P17+P131,covered
Q1337665,Q4022,1,P17_only,covered
Q4167132,Q2088357,1,P17_only,covered
Q4167209,Q55488,1,P17+P131,covered
Q4167209,Q486972,1,P17+P131,covered
Q4167209,Q130212458,1,P17+P131,covered
Q12540900,Q10624527,1,P131_only,covered
Q12540900,Q24906026,1,P131_only,covered
Q20484701,Q4144557,1,P17+P131,covered
Q20484701,Q6881511,1,P17+P131,covered
Q22964294,Q1601458,1,P17+P131,covered
Q594921,Q8514,1,P17_only,covered
Q4177918,Q8502,1,P17+P131,covered
Q4177996,Q1781180,1,P17_only,covered
Q12542354,Q8502,1,P17_only,covered
Q12542401,Q133056,1,P17+P131,covered
Q12543113,Q200141,1,P17_only,covered
Q12578158,Q4989906,1,P17+P131,covered
Q218529,Q23397,1,P17+P131,covered
Q2230276,Q486972,1,P17+P131,covered
Q2230276,Q130212458,1,P17+P131,covered
Q4178080,Q486972,1,P17+P131,covered
Q4178080,Q130212458,1,P17+P131,covered
Q4178269,Q486972,1,P17+P131,covered
Q4178269,Q130212458,1,P17+P131,covered
Q4178708,Q130212458,1,P17+P131,covered
Q4321981,Q130212458,1,P17+P131,covered
Q8070123,Q130212458,1,P17+P131,covered
Q12104411,Q486972,1,P17_only,covered
Q12104411,Q130212458,1,P17_only,covered
Q12543637,Q839954,1,P131_only,covered
Q12544286,Q130212458,1,P131_only,covered
Q13646665,Q130212458,1,P17+P131,covered
Q17494776,Q486972,1,P17+P131,covered
Q17494776,Q130212458,1,P17+P131,covered
Q55657888,Q839954,1,P17+P131,covered
Q55657898,Q167346,1,P17+P131,covered
Q55657898,Q112128334,1,P17+P131,covered
Q1262289,Q46831,1,P17_only,covered
Q4179772,Q130212458,1,P17+P131,covered
Q4273757,Q4989906,1,P17+P131,covered
Q6475664,Q130212458,1,P17+P131,covered
Q12545298,Q57831,1,P17_only,covered
Q16432082,Q131681,1,P17_only,covered
Q16432128,Q34379419,1,P17_only,covered
Q18170344,Q56061,1,P17+P131,covered
Q18170344,Q133056,1,P17+P131,covered
Q1018868,Q515,1,P17+P131,covered
Q1018868,Q130108094,1,P17+P131,covered
Q1100911,Q486972,1,P17+P131,covered
Q1100911,Q130212458,1,P17+P131,covered
Q4737934,Q130212458,1,P17+P131,covered
Q12545336,Q15104915,1,P17_only,covered
Q12545339,Q2593777,1,P17_only,covered
Q12545355,Q486972,1,P17_only,covered
Q12545355,Q130212458,1,P17_only,covered
Q12545456,Q839954,1,P17+P131,covered
Q12546160,Q15104915,1,P17_only,covered
Q12546202,Q43229,1,P17_only,covered
Q16432245,Q4022,1,P17_only,covered
Q16433905,Q57831,1,P17+P131,covered
Q16433911,Q486972,1,P17_only,covered
Q16433911,Q130212458,1,P17_only,covered
Q20484908,Q15104915,1,P17_only,covered
Q49221852,Q32815,1,P17+P131,covered
Q485010,Q41710,1,P17_only,covered
Q1046159,Q130212458,1,P17+P131,covered
Q3259794,Q130212458,1,P17+P131,covered
Q4188988,Q486972,1,P17+P131,covered
Q4188988,Q130212458,1,P17+P131,covered
Q4189399,Q11032,1,P17_only,covered
Q4200743,Q23397,1,P17_only,covered
Q4200913,Q11032,1,P17_only,covered
Q12546465,Q486972,1,P17_only,covered
Q12546465,Q130212458,1,P17_only,covered
Q12546478,Q4271324,1,P17_only,covered
Q12547834,Q744099,1,P17+P131,covered
Q13664732,Q130212458,1,P17+P131,covered
Q16432910,Q15104915,1,P17_only,covered
Q310742,Q11032,1,P17_only,covered
Q310742,Q1002697,1,P17_only,covered
Q1047754,Q130212458,1,P17+P131,covered
Q12547334,Q16519632,1,P17+P131,covered
Q12547741,Q23397,1,P17+P131,covered
Q12547741,Q188025,1,P17+P131,covered
Q12548048,Q46124,1,P17+P131,covered
Q12823569,Q15661340,1,P17+P131,covered
Q13664302,Q130212458,1,P17+P131,covered
Q1960826,Q4830453,1,P17_only,covered
Q3260005,Q3957,1,P17+P131,covered
Q3260005,Q130212458,1,P17+P131,covered
Q4274825,Q130212458,1,P17+P131,covered
Q4275562,Q15104915,1,P17_only,covered
Q12120450,Q2887554,1,P17+P131,covered
Q12548385,Q35666,1,P17+P131,covered
Q12548588,Q1978718,1,P17_only,covered
Q12552351,Q744099,1,P17+P131,covered
Q12552485,Q10713454,1,P17+P131,covered
Q16431665,Q15104915,1,P17_only,covered
Q16434270,Q15104915,1,P17_only,covered
Q648369,Q39594,1,P17_only,covered
Q648369,Q1322134,1,P17_only,covered
Q2550413,Q2643128,1,P17+P131,covered
Q3491252,Q4022,1,P17_only,covered
Q4277621,Q130212458,1,P17+P131,covered
Q4282692,Q130212458,1,P17+P131,covered
Q4284469,Q486972,1,P17+P131,covered
Q4284469,Q130212458,1,P17+P131,covered
Q12548888,Q989946,1,P17_only,covered
Q12549158,Q1620908,1,P17_only,covered
Q12549192,Q35509,1,P17_only,covered
Q12552895,Q486972,1,P17_only,covered
Q12552895,Q130212458,1,P17_only,covered
Q12552909,Q839954,1,P17+P131,covered
Q12552954,Q8502,1,P17_only,covered
Q16431795,Q744099,1,P17_only,covered
Q16674089,Q270791,1,P17_only,covered
Q20485576,Q15104915,1,P131_only,covered
Q27348127,Q75520,1,P17_only,covered
Q97168259,Q167346,1,P17+P131,covered
Q97168259,Q473972,1,P17+P131,covered
Q97168259,Q112128334,1,P17+P131,covered
Q1741184,Q486972,1,P17+P131,covered
Q1741184,Q130212458,1,P17+P131,covered
Q4504792,Q486972,1,P17+P131,covered
Q4504792,Q130212458,1,P17+P131,covered
Q12549288,Q7212557,1,P17+P131,covered
Q12549288,Q112128334,1,P17+P131,covered
Q16663205,Q486972,1,P17+P131,covered
Q16663205,Q130212458,1,P17+P131,covered
Q4227422,Q130212458,1,P17+P131,covered
Q12549878,Q8502,1,P17_only,covered
Q12550964,Q486972,1,P17_only,covered
Q12550964,Q130212458,1,P17_only,covered
Q12551016,Q744099,1,P17+P131,covered
Q12551068,Q744099,1,P131_only,covered
Q12551404,Q5737,1,P131_only,covered
Q16670529,Q35666,1,P17+P131,covered
Q19859028,Q820477,1,P131_only,covered
Q107369606,Q746549,1,P17_only,covered
Q30505,Q2514025,1,P17+P131,covered
Q1046498,Q130212458,1,P17+P131,covered
Q4241993,Q2989457,1,P17+P131,covered
Q16433674,Q744099,1,P17+P131,covered
Q1513804,Q3918,1,P17+P131,covered
Q1513804,Q38723,1,P17+P131,covered
Q2498214,Q17431399,1,P17+P131,covered
Q2498214,Q24699794,1,P17+P131,covered
Q4057843,Q43229,1,P17_only,covered
Q4057843,Q1639780,1,P17_only,covered
Q4187977,Q4375507,1,P17_only,covered
Q4208076,Q3918,1,P17+P131,covered
Q4208076,Q43229,1,P17+P131,covered
Q4208090,Q3918,1,P17+P131,covered
Q4208090,Q2385804,1,P17+P131,covered
Q4208094,Q3918,1,P17+P131,covered
Q4208096,Q3918,1,P17+P131,covered
Q4430542,Q12057459,1,P17_only,covered
Q5256775,Q4164871,1,P17_only,covered
Q7578088,Q4171307,1,P17_only,covered
Q7578088,Q20926517,1,P17_only,covered
Q7578088,Q110706912,1,P17_only,covered
Q12572801,Q1331793,1,P17_only,covered
Q12572822,Q81391454,1,P17_only,covered
Q12572985,Q399495,1,P17_only,covered
Q12572985,Q1097949,1,P17_only,covered
Q12573151,Q12160242,1,P17_only,covered
Q12573152,Q178790,1,P17_only,covered
Q13417870,Q3918,1,P131_only,covered
Q16431209,Q1254874,1,P17_only,covered
Q16432599,Q41298,1,P17_only,covered
Q18397691,Q16917,1,P17_only,covered
