qid,has_kkwiki,p21,p21_group,p21_corrected,gender
Q124753709,1,,MISSING,MISSING,Missing P21
Q124754241,0,Q6581097,Q6581097,Q6581097,Male
Q124754279,0,Q6581097,Q6581097,Q6581097,Male
Q124754646,0,Q6581072,Q6581072,Q6581072,Female
Q124754648,0,Q6581097,Q6581097,Q6581097,Male
Q124754740,0,Q6581097,Q6581097,Q6581097,Male
Q124754752,0,Q6581097,Q6581097,Q6581097,Male
Q124755927,0,Q6581097,Q6581097,Q6581097,Male
Q124769193,0,Q6581097,Q6581097,Q6581097,Male
Q124769622,0,Q6581097,Q6581097,Q6581097,Male
Q124770586,0,Q6581097,Q6581097,Q6581097,Male
Q124770646,1,Q6581097,Q6581097,Q6581097,Male
Q124771085,0,Q6581097,Q6581097,Q6581097,Male
Q124771167,0,Q6581097,Q6581097,Q6581097,Male
Q124771340,0,Q6581097,Q6581097,Q6581097,Male
Q124771362,0,Q6581097,Q6581097,Q6581097,Male
Q124784919,0,Q6581097,Q6581097,Q6581097,Male
Q124785273,0,Q6581072,Q6581072,Q6581072,Female
Q124790647,0,Q6581072,Q6581072,Q6581072,Female
Q124819236,0,Q6581097,Q6581097,Q6581097,Male
Q124819578,0,Q6581097,Q6581097,Q6581097,Male
Q124820198,0,Q6581097,Q6581097,Q6581097,Male
Q124838874,0,Q6581097,Q6581097,Q6581097,Male
Q124864791,0,Q6581097,Q6581097,Q6581097,Male
Q124911273,0,Q6581072,Q6581072,Q6581072,Female
Q124912899,0,Q6581072,Q6581072,Q6581072,Female
Q124945095,0,Q6581097,Q6581097,Q6581097,Male
Q125007973,0,Q6581097,Q6581097,Q6581097,Male
Q125133733,0,Q6581072,Q6581072,Q6581072,Female
Q125181979,0,Q6581097,Q6581097,Q6581097,Male
Q125189387,0,Q6581072,Q6581072,Q6581072,Female
Q125287418,0,Q6581072,Q6581072,Q6581072,Female
Q125369918,0,Q6581072,Q6581072,Q6581072,Female
Q137592261,0,Q6581097,Q6581097,Q6581097,Male
Q137592272,0,Q6581097,Q6581097,Q6581097,Male
Q137592341,0,Q6581097,Q6581097,Q6581097,Male
Q137592751,0,Q6581072,Q6581072,Q6581072,Female
Q137592818,0,Q6581097,Q6581097,Q6581097,Male
Q137599421,1,,MISSING,MISSING,Missing P21
Q137599482,1,,MISSING,MISSING,Missing P21
Q137599568,1,,MISSING,MISSING,Missing P21
Q137599656,1,,MISSING,MISSING,Missing P21
Q137605752,1,Q6581097,Q6581097,Q6581097,Male
Q137612754,0,Q6581097,Q6581097,Q6581097,Male
Q137612789,0,Q6581097,Q6581097,Q6581097,Male
Q137641011,0,Q6581097,Q6581097,Q6581097,Male
Q137646910,1,,MISSING,MISSING,Missing P21
Q137659838,0,Q6581097,Q6581097,Q6581097,Male
Q137660475,1,Q6581097,Q6581097,Q6581097,Male
Q137665715,0,Q6581097,Q6581097,Q6581097,Male
Q137668829,0,Q6581097,Q6581097,Q6581097,Male
Q137669008,1,,MISSING,MISSING,Missing P21
Q137672708,0,Q6581097,Q6581097,Q6581097,Male
Q137676178,0,Q6581097,Q6581097,Q6581097,Male
Q137696235,0,Q6581072,Q6581072,Q6581072,Female
Q137696943,0,Q6581097,Q6581097,Q6581097,Male
Q137696952,0,Q6581097,Q6581097,Q6581097,Male
Q137697394,1,Q6581072,Q6581072,Q6581072,Female
Q137711654,0,Q6581097,Q6581097,Q6581097,Male
Q137719722,1,,MISSING,MISSING,Missing P21
Q137723312,0,,MISSING,MISSING,Missing P21
Q137738855,0,Q6581097,Q6581097,Q6581097,Male
Q137754953,1,,MISSING,MISSING,Missing P21
Q137755215,1,,MISSING,MISSING,Missing P21
Q137757158,0,Q6581097,Q6581097,Q6581097,Male
Q137757372,1,,MISSING,MISSING,Missing P21
Q137763500,1,,MISSING,MISSING,Missing P21
Q137781240,0,Q6581072,Q6581072,Q6581072,Female
Q137782443,1,,MISSING,MISSING,Missing P21
Q137802569,0,Q6581097,Q6581097,Q6581097,Male
Q137881326,0,Q6581097,Q6581097,Q6581097,Male
Q137909372,1,Q6581097,Q6581097,Q6581097,Male
Q137918103,0,Q6581097,Q6581097,Q6581097,Male
Q137925249,1,Q6581097,Q6581097,Q6581097,Male
Q138004478,1,,MISSING,MISSING,Missing P21
Q138012683,0,Q6581072,Q6581072,Q6581072,Female
Q138012892,0,Q6581097,Q6581097,Q6581097,Male
Q138029941,0,Q6581097,Q6581097,Q6581097,Male
Q138035748,0,Q6581097,Q6581097,Q6581097,Male
Q138064576,0,Q6581072,Q6581072,Q6581072,Female
Q138273849,0,Q6581097,Q6581097,Q6581097,Male
Q138297705,0,Q6581097,Q6581097,Q6581097,Male
Q138302916,0,Q6581097,Q6581097,Q6581097,Male
Q138306836,0,Q6581097,Q6581097,Q6581097,Male
Q138315430,0,Q6581072,Q6581072,Q6581072,Female
Q138318540,1,,MISSING,MISSING,Missing P21
Q138339609,0,Q6581097|Q15145778,Q6581097|Q15145778,Q6581097|Q15145778,Other / multiple
Q138339674,0,Q6581072,Q6581072,Q6581072,Female
Q138357406,0,Q6581097,Q6581097,Q6581097,Male
Q138380358,0,Q6581097,Q6581097,Q6581097,Male
Q138391077,0,Q6581072,Q6581072,Q6581072,Female
Q138391085,0,Q6581097,Q6581097,Q6581097,Male
Q138391102,0,Q6581097,Q6581097,Q6581097,Male
Q138391110,0,Q6581097,Q6581097,Q6581097,Male
Q138410676,0,Q6581072,Q6581072,Q6581072,Female
Q138411598,0,Q6581097,Q6581097,Q6581097,Male
Q138412311,0,Q6581097,Q6581097,Q6581097,Male
Q138420205,0,Q6581072,Q6581072,Q6581072,Female
Q138425229,0,Q6581097,Q6581097,Q6581097,Male
Q138445519,0,Q6581097,Q6581097,Q6581097,Male
Q138454353,0,Q6581097,Q6581097,Q6581097,Male
Q138506775,0,Q6581072,Q6581072,Q6581072,Female
Q138589745,0,Q6581097,Q6581097,Q6581097,Male
Q138603577,0,Q6581097,Q6581097,Q6581097,Male
Q138608551,0,Q6581097,Q6581097,Q6581097,Male
Q138609634,0,Q6581097,Q6581097,Q6581097,Male
Q138609994,0,Q6581097,Q6581097,Q6581097,Male
Q138610010,0,Q6581097,Q6581097,Q6581097,Male
Q138610563,0,Q6581097,Q6581097,Q6581097,Male
Q138634535,0,Q6581072,Q6581072,Q6581072,Female
Q138639551,0,Q6581097,Q6581097,Q6581097,Male
Q138639563,0,Q6581097,Q6581097,Q6581097,Male
Q138684401,1,Q6581072,Q6581072,Q6581072,Female
Q138686051,0,Q6581097,Q6581097,Q6581097,Male
Q138748249,0,,MISSING,MISSING,Missing P21
Q138783201,0,Q6581097,Q6581097,Q6581097,Male
Q138788341,0,Q6581097,Q6581097,Q6581097,Male
Q138833647,0,,MISSING,MISSING,Missing P21
Q138912111,0,,MISSING,MISSING,Missing P21
Q139152481,0,Q6581097,Q6581097,Q6581097,Male
Q139251111,0,Q6581072,Q6581072,Q6581072,Female
Q139267243,0,Q6581072,Q6581072,Q6581072,Female
Q139393218,0,Q6581097,Q6581097,Q6581097,Male
Q139393685,0,Q6581097,Q6581097,Q6581097,Male
Q139412773,0,Q6581097,Q6581097,Q6581097,Male
Q139412790,0,Q6581097,Q6581097,Q6581097,Male
Q139438990,0,Q6581072,Q6581072,Q6581072,Female
Q139503343,0,Q6581097,Q6581097,Q6581097,Male
Q139504062,0,,MISSING,MISSING,Missing P21
Q139554404,0,Q6581072,Q6581072,Q6581072,Female
Q139559748,0,Q6581097,Q6581097,Q6581097,Male
Q139563493,0,Q6581072,Q6581072,Q6581072,Female
Q139576742,0,Q6581097,Q6581097,Q6581097,Male
Q139581663,0,Q6581097,Q6581097,Q6581097,Male
Q139601446,0,Q6581097,Q6581097,Q6581097,Male
Q139620322,0,Q6581097,Q6581097,Q6581097,Male
Q139719363,0,Q6581097,Q6581097,Q6581097,Male
Q139738067,0,Q6581097,Q6581097,Q6581097,Male
Q139742476,0,Q6581097,Q6581097,Q6581097,Male
Q139755060,0,Q6581097,Q6581097,Q6581097,Male
Q139813669,0,Q6581097,Q6581097,Q6581097,Male
Q139825954,0,Q6581072,Q6581072,Q6581072,Female
Q139883629,0,Q6581097,Q6581097,Q6581097,Male
Q139884907,1,Q6581097,Q6581097,Q6581097,Male
Q139919172,0,Q6581072,Q6581072,Q6581072,Female
Q139963511,1,Q6581072,Q6581072,Q6581072,Female
Q139963545,0,Q6581097,Q6581097,Q6581097,Male
Q139963789,0,Q6581097,Q6581097,Q6581097,Male
Q139967583,0,Q6581072,Q6581072,Q6581072,Female
Q139967879,0,Q6581097,Q6581097,Q6581097,Male
Q139968936,0,Q6581097,Q6581097,Q6581097,Male
Q139968974,0,Q6581097,Q6581097,Q6581097,Male
Q139969035,0,Q6581097,Q6581097,Q6581097,Male
Q139969089,0,Q6581097,Q6581097,Q6581097,Male
Q139969130,0,Q6581097,Q6581097,Q6581097,Male
Q139969335,0,Q6581097,Q6581097,Q6581097,Male
Q139970215,0,Q6581072,Q6581072,Q6581072,Female
Q139987991,0,Q6581072,Q6581072,Q6581072,Female
Q140001254,0,Q6581097,Q6581097,Q6581097,Male
Q140007055,0,Q6581097,Q6581097,Q6581097,Male
Q140007080,0,Q6581097,Q6581097,Q6581097,Male
Q140007679,0,,MISSING,MISSING,Missing P21
Q140011057,0,Q6581072,Q6581072,Q6581072,Female
Q140024256,0,Q6581097,Q6581097,Q6581097,Male
Q140031703,0,Q6581097,Q6581097,Q6581097,Male
Q140042437,0,Q6581097,Q6581097,Q6581097,Male
Q140046070,0,Q6581097,Q6581097,Q6581097,Male
Q140077937,0,Q6581072,Q6581072,Q6581072,Female
Q140101983,0,Q6581097,Q6581097,Q6581097,Male
Q140140251,0,Q6581097,Q6581097,Q6581097,Male
Q140158179,1,Q6581097,Q6581097,Q6581097,Male
Q140194863,1,,MISSING,MISSING,Missing P21
Q140262669,0,,MISSING,MISSING,Missing P21
Q140290410,1,,MISSING,MISSING,Missing P21
Q140310080,1,,MISSING,MISSING,Missing P21
Q140310100,1,,MISSING,MISSING,Missing P21
Q140363343,0,Q6581097,Q6581097,Q6581097,Male
Q140465506,0,Q6581097,Q6581097,Q6581097,Male
Q140465566,0,Q6581097,Q6581097,Q6581097,Male
Q140465565,0,Q6581097,Q6581097,Q6581097,Male
Q140468434,0,Q6581072,Q6581072,Q6581072,Female
Q140468435,0,Q6581072,Q6581072,Q6581072,Female
Q140468432,0,Q6581072,Q6581072,Q6581072,Female
Q140468433,0,Q6581072,Q6581072,Q6581072,Female
Q140468438,0,Q6581072,Q6581072,Q6581072,Female
Q140468439,0,Q6581072,Q6581072,Q6581072,Female
Q140468436,0,Q6581072,Q6581072,Q6581072,Female
Q140468437,0,Q6581072,Q6581072,Q6581072,Female
Q140468482,0,Q6581097,Q6581097,Q6581097,Male
Q140468483,0,Q6581097,Q6581097,Q6581097,Male
Q140468481,0,Q6581097,Q6581097,Q6581097,Male
Q140468486,0,Q6581097,Q6581097,Q6581097,Male
Q140468484,0,Q6581097,Q6581097,Q6581097,Male
Q140468494,0,Q6581097,Q6581097,Q6581097,Male
Q140468492,0,Q6581097,Q6581097,Q6581097,Male
Q140472036,0,Q6581097,Q6581097,Q6581097,Male
Q140472058,0,Q6581097,Q6581097,Q6581097,Male
Q140472059,0,Q6581097,Q6581097,Q6581097,Male
Q140480727,0,Q6581097,Q6581097,Q6581097,Male
Q140672282,0,Q6581072,Q6581072,Q6581072,Female
Q140672283,0,Q6581072,Q6581072,Q6581072,Female
Q140672284,0,Q6581072,Q6581072,Q6581072,Female
Q140672285,0,Q6581072,Q6581072,Q6581072,Female
Q140677641,1,Q6581072,Q6581072,Q6581072,Female
Q140685206,0,Q6581097,Q6581097,Q6581097,Male
Q140723002,0,Q6581097,Q6581097,Q6581097,Male
Q140724444,0,Q6581097,Q6581097,Q6581097,Male
Q140837355,0,,MISSING,MISSING,Missing P21
Q140889673,0,Q6581097,Q6581097,Q6581097,Male
Q140890684,0,Q6581097,Q6581097,Q6581097,Male
Q141005759,0,Q6581097,Q6581097,Q6581097,Male
Q141012749,0,Q6581097,Q6581097,Q6581097,Male
Q141017555,0,Q6581097,Q6581097,Q6581097,Male
Q141067899,0,Q6581097,Q6581097,Q6581097,Male
Q141104143,0,Q6581097,Q6581097,Q6581097,Male
Q141123039,1,Q6581097,Q6581097,Q6581097,Male
Q141135375,0,Q6581097,Q6581097,Q6581097,Male
Q141147806,0,Q6581097,Q6581097,Q6581097,Male
Q141155003,0,Q6581097,Q6581097,Q6581097,Male
Q141157017,0,Q6581097,Q6581097,Q6581097,Male
Q141157844,0,Q6581097,Q6581097,Q6581097,Male
Q112122553,0,Q6581097,Q6581097,Q6581097,Male
Q112122855,0,Q6581097,Q6581097,Q6581097,Male
Q112255018,0,Q6581097,Q6581097,Q6581097,Male
Q112261896,0,Q6581097,Q6581097,Q6581097,Male
Q112262240,0,Q6581097,Q6581097,Q6581097,Male
Q112434203,0,Q6581072,Q6581072,Q6581072,Female
Q112523268,0,Q6581097,Q6581097,Q6581097,Male
Q112668041,0,Q6581097,Q6581097,Q6581097,Male
Q112730998,0,Q6581072,Q6581072,Q6581072,Female
Q112751184,0,Q6581072,Q6581072,Q6581072,Female
Q112842950,0,Q6581097,Q6581097,Q6581097,Male
Q112845231,0,Q6581097,Q6581097,Q6581097,Male
Q112845542,0,Q6581097,Q6581097,Q6581097,Male
Q112864869,0,Q6581097,Q6581097,Q6581097,Male
Q112874891,0,Q6581097,Q6581097,Q6581097,Male
Q112899234,0,Q6581097,Q6581097,Q6581097,Male
Q112921094,0,Q6581097,Q6581097,Q6581097,Male
Q112987813,0,Q6581097,Q6581097,Q6581097,Male
Q112988064,0,Q6581097,Q6581097,Q6581097,Male
Q112988254,0,Q6581097,Q6581097,Q6581097,Male
Q112988379,0,Q6581097,Q6581097,Q6581097,Male
Q112989028,1,Q6581072,Q6581072,Q6581072,Female
Q112989462,1,Q6581097,Q6581097,Q6581097,Male
Q112989754,0,Q6581097,Q6581097,Q6581097,Male
Q112990144,0,Q6581097,Q6581097,Q6581097,Male
Q112990812,0,Q6581097,Q6581097,Q6581097,Male
Q112991646,0,Q6581072,Q6581072,Q6581072,Female
Q112991658,0,Q6581097,Q6581097,Q6581097,Male
Q112991657,1,Q6581097,Q6581097,Q6581097,Male
Q112991664,0,Q6581097,Q6581097,Q6581097,Male
Q112992807,0,Q6581072,Q6581072,Q6581072,Female
Q112992805,1,Q6581072,Q6581072,Q6581072,Female
Q112993797,0,Q6581097,Q6581097,Q6581097,Male
Q112993831,1,Q6581097,Q6581097,Q6581097,Male
Q112994130,0,Q6581072,Q6581072,Q6581072,Female
Q112994389,1,Q6581097,Q6581097,Q6581097,Male
Q112994627,1,Q6581097,Q6581097,Q6581097,Male
Q112994673,0,Q6581097,Q6581097,Q6581097,Male
Q112994776,0,Q6581097,Q6581097,Q6581097,Male
Q112994849,0,Q6581097,Q6581097,Q6581097,Male
Q112996358,0,Q6581097,Q6581097,Q6581097,Male
Q112996365,0,Q6581072,Q6581072,Q6581072,Female
Q113044175,0,Q6581097,Q6581097,Q6581097,Male
Q113076422,0,Q6581097,Q6581097,Q6581097,Male
Q113076831,0,Q6581097,Q6581097,Q6581097,Male
Q113085529,0,Q6581097,Q6581097,Q6581097,Male
Q113086504,0,Q6581097,Q6581097,Q6581097,Male
Q113089530,0,Q6581097,Q6581097,Q6581097,Male
Q113089881,0,Q6581097,Q6581097,Q6581097,Male
Q113111326,0,Q6581097,Q6581097,Q6581097,Male
Q113111530,0,Q6581097,Q6581097,Q6581097,Male
Q113141177,0,Q6581097,Q6581097,Q6581097,Male
Q113162343,0,Q6581097,Q6581097,Q6581097,Male
Q113164116,0,Q6581097,Q6581097,Q6581097,Male
Q113238851,0,Q6581097,Q6581097,Q6581097,Male
Q113266022,0,Q6581097,Q6581097,Q6581097,Male
Q113266045,0,Q6581097,Q6581097,Q6581097,Male
Q113282377,0,Q6581072,Q6581072,Q6581072,Female
Q113289163,0,Q6581097,Q6581097,Q6581097,Male
Q113330036,0,Q6581097,Q6581097,Q6581097,Male
Q113330148,0,Q6581097,Q6581097,Q6581097,Male
Q113367471,0,Q6581097,Q6581097,Q6581097,Male
Q113368651,0,Q6581097,Q6581097,Q6581097,Male
Q113369281,0,Q6581097,Q6581097,Q6581097,Male
Q113456027,0,Q6581097,Q6581097,Q6581097,Male
Q113456712,0,Q6581097,Q6581097,Q6581097,Male
Q113459278,0,Q6581097,Q6581097,Q6581097,Male
Q113494957,0,Q6581097,Q6581097,Q6581097,Male
Q113514960,0,Q6581097,Q6581097,Q6581097,Male
Q113559371,0,Q6581097,Q6581097,Q6581097,Male
Q113565379,0,Q6581097,Q6581097,Q6581097,Male
Q113565528,0,Q6581097,Q6581097,Q6581097,Male
Q113575058,1,Q6581097,Q6581097,Q6581097,Male
Q113625148,0,Q6581097,Q6581097,Q6581097,Male
Q113632694,0,Q6581097,Q6581097,Q6581097,Male
Q113711185,0,Q6581097,Q6581097,Q6581097,Male
Q113716931,0,Q6581097,Q6581097,Q6581097,Male
Q113766419,0,Q6581097,Q6581097,Q6581097,Male
Q113768982,0,Q6581097,Q6581097,Q6581097,Male
Q113773293,1,Q6581097,Q6581097,Q6581097,Male
Q113853839,0,Q6581097,Q6581097,Q6581097,Male
Q113937727,0,Q6581097,Q6581097,Q6581097,Male
Q113962256,0,Q6581097,Q6581097,Q6581097,Male
Q113990509,0,Q6581097,Q6581097,Q6581097,Male
Q114051240,0,Q6581097,Q6581097,Q6581097,Male
Q114135428,0,Q6581097,Q6581097,Q6581097,Male
Q114143256,0,Q6581097,Q6581097,Q6581097,Male
Q114207393,0,Q6581097,Q6581097,Q6581097,Male
Q114244634,0,Q6581097,Q6581097,Q6581097,Male
Q114372793,0,Q6581097,Q6581097,Q6581097,Male
Q114414911,0,Q6581072,Q6581072,Q6581072,Female
Q114427489,0,Q6581097,Q6581097,Q6581097,Male
Q114433962,0,Q6581097,Q6581097,Q6581097,Male
Q114468668,0,Q6581097,Q6581097,Q6581097,Male
Q114477843,0,Q6581097,Q6581097,Q6581097,Male
Q114569007,1,Q6581097,Q6581097,Q6581097,Male
Q114590604,0,Q6581097,Q6581097,Q6581097,Male
Q114600218,0,Q6581097,Q6581097,Q6581097,Male
Q114610142,0,Q6581097,Q6581097,Q6581097,Male
Q114831380,0,Q6581097,Q6581097,Q6581097,Male
Q114832354,0,Q6581097,Q6581097,Q6581097,Male
Q114841948,0,Q6581097,Q6581097,Q6581097,Male
Q114842161,0,Q6581097,Q6581097,Q6581097,Male
Q114842584,0,Q6581097,Q6581097,Q6581097,Male
Q114861121,0,Q6581097,Q6581097,Q6581097,Male
Q114861389,0,Q6581097,Q6581097,Q6581097,Male
Q114861449,0,Q6581097,Q6581097,Q6581097,Male
Q114867566,0,Q6581097,Q6581097,Q6581097,Male
Q114869645,0,Q6581097,Q6581097,Q6581097,Male
Q114888829,0,Q6581097,Q6581097,Q6581097,Male
Q114892676,0,Q6581072,Q6581072,Q6581072,Female
Q114893925,0,Q6581097,Q6581097,Q6581097,Male
Q114895021,0,Q6581097,Q6581097,Q6581097,Male
Q114896712,0,Q6581097,Q6581097,Q6581097,Male
Q114922221,0,Q6581097,Q6581097,Q6581097,Male
Q114923311,0,Q6581097,Q6581097,Q6581097,Male
Q114924144,0,Q6581097,Q6581097,Q6581097,Male
Q114951875,0,Q6581097,Q6581097,Q6581097,Male
Q114952582,0,Q6581097,Q6581097,Q6581097,Male
Q114953077,1,Q6581072,Q6581072,Q6581072,Female
Q114956520,0,Q6581097,Q6581097,Q6581097,Male
Q114969415,0,Q6581097,Q6581097,Q6581097,Male
Q114970087,0,Q6581097,Q6581097,Q6581097,Male
Q114970319,0,Q6581097,Q6581097,Q6581097,Male
Q114972368,0,Q6581097,Q6581097,Q6581097,Male
Q114981898,0,Q6581097,Q6581097,Q6581097,Male
Q114983787,0,Q6581097,Q6581097,Q6581097,Male
Q115000973,0,Q6581097,Q6581097,Q6581097,Male
Q115051913,0,Q6581097,Q6581097,Q6581097,Male
Q115128842,0,Q6581097,Q6581097,Q6581097,Male
Q115129180,0,Q6581097,Q6581097,Q6581097,Male
Q115130172,0,Q6581097,Q6581097,Q6581097,Male
Q115169145,0,Q6581097,Q6581097,Q6581097,Male
Q115201662,0,Q6581072,Q6581072,Q6581072,Female
Q115201749,0,Q6581072,Q6581072,Q6581072,Female
Q115214855,0,Q6581097,Q6581097,Q6581097,Male
Q115247312,0,Q6581097,Q6581097,Q6581097,Male
Q115247481,0,Q6581072,Q6581072,Q6581072,Female
Q115288514,0,Q6581097,Q6581097,Q6581097,Male
Q115316753,0,Q6581097,Q6581097,Q6581097,Male
Q115341897,1,Q6581097,Q6581097,Q6581097,Male
Q115367910,1,Q6581097,Q6581097,Q6581097,Male
Q115367930,0,Q6581072,Q6581072,Q6581072,Female
Q115381087,0,Q6581097,Q6581097,Q6581097,Male
Q115381089,0,Q6581097,Q6581097,Q6581097,Male
Q115387686,0,Q6581097,Q6581097,Q6581097,Male
Q115399523,0,Q6581097,Q6581097,Q6581097,Male
Q115428741,0,Q6581097,Q6581097,Q6581097,Male
Q115428819,0,Q6581097,Q6581097,Q6581097,Male
Q115451123,0,Q6581072,Q6581072,Q6581072,Female
Q115508461,0,Q6581072,Q6581072,Q6581072,Female
Q115515519,1,Q6581097,Q6581097,Q6581097,Male
Q115534410,1,Q6581097,Q6581097,Q6581097,Male
Q115598746,0,Q6581097,Q6581097,Q6581097,Male
Q115600083,0,Q6581097,Q6581097,Q6581097,Male
Q115605171,0,Q6581097,Q6581097,Q6581097,Male
Q115619409,0,Q6581097,Q6581097,Q6581097,Male
Q115620271,0,Q6581097,Q6581097,Q6581097,Male
Q115627110,0,Q6581097,Q6581097,Q6581097,Male
Q115632858,0,Q6581097,Q6581097,Q6581097,Male
Q115679979,0,Q6581097,Q6581097,Q6581097,Male
Q115682959,0,Q6581072,Q6581072,Q6581072,Female
Q115683484,0,Q6581097,Q6581097,Q6581097,Male
Q115684538,0,Q6581097,Q6581097,Q6581097,Male
Q115740996,0,Q6581097,Q6581097,Q6581097,Male
Q115741484,0,Q6581097,Q6581097,Q6581097,Male
Q115756918,0,Q6581072,Q6581072,Q6581072,Female
Q115758709,0,Q6581072,Q6581072,Q6581072,Female
Q115758718,0,Q6581097,Q6581097,Q6581097,Male
Q115758728,0,Q6581097,Q6581097,Q6581097,Male
Q115758733,0,Q6581097,Q6581097,Q6581097,Male
Q115777144,0,Q6581072,Q6581072,Q6581072,Female
Q115777275,0,Q6581072,Q6581072,Q6581072,Female
Q115795143,0,Q6581072,Q6581072,Q6581072,Female
Q115917558,0,Q6581097,Q6581097,Q6581097,Male
Q115925416,0,Q6581097,Q6581097,Q6581097,Male
Q116025154,0,Q6581097,Q6581097,Q6581097,Male
Q116161669,0,Q6581072,Q6581072,Q6581072,Female
Q116166304,0,Q6581072,Q6581072,Q6581072,Female
Q116196761,1,Q6581097,Q6581097,Q6581097,Male
Q116203447,0,Q6581072,Q6581072,Q6581072,Female
Q116252060,0,Q6581097,Q6581097,Q6581097,Male
Q116252561,0,Q6581097,Q6581097,Q6581097,Male
Q116453541,0,Q6581097,Q6581097,Q6581097,Male
Q116480776,1,Q6581072,Q6581072,Q6581072,Female
Q116505165,0,Q6581097,Q6581097,Q6581097,Male
Q116753585,0,Q6581097,Q6581097,Q6581097,Male
Q116764531,0,Q6581072,Q6581072,Q6581072,Female
Q116764532,0,Q6581072,Q6581072,Q6581072,Female
Q116765723,0,Q6581072,Q6581072,Q6581072,Female
Q116767065,0,Q6581072,Q6581072,Q6581072,Female
Q116767420,0,Q6581097,Q6581097,Q6581097,Male
Q116771387,0,Q6581072,Q6581072,Q6581072,Female
Q116771388,0,Q6581072,Q6581072,Q6581072,Female
Q116771397,0,Q6581072,Q6581072,Q6581072,Female
Q116771525,0,Q6581072,Q6581072,Q6581072,Female
Q116771545,0,Q6581072,Q6581072,Q6581072,Female
Q116772234,0,Q6581072,Q6581072,Q6581072,Female
Q116786007,0,Q6581097,Q6581097,Q6581097,Male
Q116788958,0,Q6581097,Q6581097,Q6581097,Male
Q125374117,0,Q6581072,Q6581072,Q6581072,Female
Q125381844,0,Q6581072,Q6581072,Q6581072,Female
Q125382212,0,Q6581072,Q6581072,Q6581072,Female
Q125408486,0,Q6581097,Q6581097,Q6581097,Male
Q125473964,0,,MISSING,MISSING,Missing P21
Q125661018,0,Q6581097,Q6581097,Q6581097,Male
Q125661340,0,Q6581097,Q6581097,Q6581097,Male
Q125680808,0,Q6581097,Q6581097,Q6581097,Male
Q125681835,0,Q6581072,Q6581072,Q6581072,Female
Q125747048,0,Q6581097,Q6581097,Q6581097,Male
Q125754531,0,Q6581097,Q6581097,Q6581097,Male
Q125794413,0,Q6581097,Q6581097,Q6581097,Male
Q125809389,1,Q6581097,Q6581097,Q6581097,Male
Q125822352,0,Q6581072,Q6581072,Q6581072,Female
Q125823543,0,Q6581072,Q6581072,Q6581072,Female
Q125844522,0,Q6581097,Q6581097,Q6581097,Male
Q125906970,0,Q6581097,Q6581097,Q6581097,Male
Q125906968,0,Q6581097,Q6581097,Q6581097,Male
Q125906969,0,Q6581097,Q6581097,Q6581097,Male
Q125906972,0,Q6581097,Q6581097,Q6581097,Male
Q125984523,0,Q6581097,Q6581097,Q6581097,Male
Q126013755,1,Q6581097,Q6581097,Q6581097,Male
Q126040551,0,Q6581097,Q6581097,Q6581097,Male
Q126107710,0,Q6581097,Q6581097,Q6581097,Male
Q126109172,0,Q6581072,Q6581072,Q6581072,Female
Q126110521,1,Q6581097,Q6581097,Q6581097,Male
Q126110661,0,Q6581097,Q6581097,Q6581097,Male
Q126203985,0,Q6581097,Q6581097,Q6581097,Male
Q126489068,0,Q6581097,Q6581097,Q6581097,Male
Q126597025,0,Q6581097,Q6581097,Q6581097,Male
Q126617269,0,Q6581097,Q6581097,Q6581097,Male
Q126727797,1,Q6581097,Q6581097,Q6581097,Male
Q126766317,0,Q6581097,Q6581097,Q6581097,Male
Q126888002,0,Q6581097,Q6581097,Q6581097,Male
Q126888208,0,Q6581097,Q6581097,Q6581097,Male
Q126891260,1,Q6581097,Q6581097,Q6581097,Male
Q126894381,0,Q6581097,Q6581097,Q6581097,Male
Q126894722,1,Q6581072,Q6581072,Q6581072,Female
Q126929244,0,Q6581097,Q6581097,Q6581097,Male
Q126948819,0,Q6581097,Q6581097,Q6581097,Male
Q126950720,0,Q6581072,Q6581072,Q6581072,Female
Q126970844,0,Q6581097,Q6581097,Q6581097,Male
Q126974140,1,Q6581097,Q6581097,Q6581097,Male
Q126974655,1,Q6581097,Q6581097,Q6581097,Male
Q126974799,1,Q6581097,Q6581097,Q6581097,Male
Q126977331,1,,MISSING,MISSING,Missing P21
Q127018090,1,Q6581097,Q6581097,Q6581097,Male
Q127165206,0,Q6581072,Q6581072,Q6581072,Female
Q127250355,0,Q6581097,Q6581097,Q6581097,Male
Q127388632,1,,MISSING,MISSING,Missing P21
Q127429223,0,Q6581097,Q6581097,Q6581097,Male
Q127429322,0,Q6581097,Q6581097,Q6581097,Male
Q127867181,0,Q6581097,Q6581097,Q6581097,Male
Q127918326,1,Q6581097,Q6581097,Q6581097,Male
Q127922233,1,Q6581072,Q6581072,Q6581072,Female
Q128115834,0,Q6581097,Q6581097,Q6581097,Male
Q128156158,0,Q6581097,Q6581097,Q6581097,Male
Q128194482,1,,MISSING,MISSING,Missing P21
Q128245021,0,Q6581097,Q6581097,Q6581097,Male
Q128625150,0,Q6581097,Q6581097,Q6581097,Male
Q128641138,0,Q6581097,Q6581097,Q6581097,Male
Q128792649,0,Q6581097,Q6581097,Q6581097,Male
Q128792653,0,Q6581097,Q6581097,Q6581097,Male
Q128803907,1,Q6581097,Q6581097,Q6581097,Male
